X,Y,plz,einwohner,RS_gemname,RS_RegioStaRGem5,RS_nameStadtregion
12.5644591901549,51.3201900550791,"4824","3113","Brandis","54",Leipzig/Halle (Saale)
12.6651324978706,54.3620535750527,"18356","10282","Barth","55", 
12.596317593587,50.6499537216585,"8134","6533",Langenweißbach,"55", 
12.6603476911259,52.0528358524417,"14823","3148",Rabenstein/Fläming,"55", 
12.5807808029418,48.2690566588249,"84513","9996",Erharting,"55", 
12.6281858290215,48.8417767965373,"94330","5668",Aiterhofen,"55", 
12.6319218372227,48.7079598717622,"94431","6324","Pilsting, Markt","55", 
12.5577945426773,47.9875901235249,"83371","1370","Traunreut","53", 
12.5869740758955,48.1351869850185,"84518","8490",Garching a.d.Alz,"54", 
12.5944612008547,47.9107070265183,"83365","2444",Nußdorf,"55", 
12.6020314878493,49.3540048884061,"93488","1971",Schönthal,"55", 
12.596061569606,49.1675211290464,"93489","2622",Schorndorf,"55", 
12.6024889929171,48.6423880897628,"94437","2886",Mamming,"55", 
12.628812025458,48.316909992628,"84568","2388",Pleiskirchen,"55", 
12.6641170363367,51.9517673438655,"6889","6242","Wittenberg, Lutherstadt","53", 
12.6032594734492,48.9535458336862,"94377","2919",Steinach,"55", 
12.6656670734102,49.2099722211348,"93413","16528","Cham","53", 
12.5799213541231,47.9783490105317,"83368","1440","Traunreut","53", 
12.6051025214787,48.9201158912371,"94365","3027",Parkstetten,"55", 
12.6124193358838,51.3638642486983,"4827","5967",Machern,"55",Leipzig/Halle (Saale)
12.6017360652981,51.6572457017122,"6772","4909","Gräfenhainichen","54", 
12.7443307992213,53.5067994888831,"17192","26208",Kargow,"55", 
12.7587531427311,51.2298605135805,"4668","34365","Grimma","54",Leipzig/Halle (Saale)
12.5972579799997,47.8422152361483,"83377","1843",Vachendorf,"54", 
12.5998491034395,48.0888251281451,"84550","1186",Feichten a.d.Alz,"55", 
12.6174907701732,48.4005442539952,"84323","4009","Massing, Markt","55", 
12.6587778689225,51.1473946325985,"4651","8399","Bad Lausick","55",Leipzig/Halle (Saale)
12.6077704499017,49.2755078289349,"93482","2264",Pemfling,"55", 
12.5910958226234,49.0035243834087,"94350","1014",Falkenfels,"55", 
12.6144066666041,48.2062042891917,"84577","3199","Tüßling, Markt","55", 
12.6202889203083,50.5927200025088,"8289","14990","Schneeberg","54", 
12.6260617411163,51.3248552938536,"4821","6352","Brandis","54",Leipzig/Halle (Saale)
12.6474243629688,49.131221412919,"93455","4020",Traitsching,"55", 
12.6215482317955,48.1677018548923,"84579","2901",Unterneukirchen,"55", 
12.6439806630422,47.8796440105475,"83278","18705","Traunstein, GKSt","53", 
12.5825178988399,54.3773852735014,"18356","10282",Fuhlendorf,"55", 
12.6030984130924,50.9166983761224,"4618","2203",Göpfersdorf,"55", 
12.6259218827856,47.9425393659981,"83374","2012","Traunreut","53", 
12.62239779122,50.7966817804142,"9356","3494",St. Egidien,"54",Chemnitz
12.7017312323672,54.3156017894745,"18314","2262",Divitz-Spoldershagen,"55", 
12.611788780837,48.2297606621217,"84576","1847",Teising,"55", 
12.6232331173388,48.9889655469224,"94347","1569",Ascha,"55", 
12.6306119293364,49.0347191342477,"94372","1467",Rattiszell,"55", 
12.6543372939914,48.7812619272392,"94363","2758",Oberschneiding,"55", 
12.625980264713,49.4183179986563,"93492","1007",Treffelstein,"55", 
12.6432995265602,49.0664460391172,"94375","1415",Stallwang,"55", 
12.6491230231966,48.0060415941024,"83349","3393",Palling,"55", 
12.625011848772,49.5030921661479,"92549","507",Stadlern,"55", 
12.6779540781077,47.8108199020064,"83313","8100",Siegsdorf,"55", 
12.6351119290595,50.7487174540453,"9350","12369","Lichtenstein/Sa.","54",Chemnitz
12.6450958208769,50.550795675,"8321","5595",Zschorlau,"54", 
12.6519001950007,48.3519527705301,"84552","849",Geratskirchen,"55", 
12.725149447515,51.7032126116645,"6905","8868","Bad Schmiedeberg","55", 
12.6657932414918,48.2280186860465,"84503","12449","Altötting","54", 
12.6886358364883,51.3550943740425,"4828","5736",Bennewitz,"54",Leipzig/Halle (Saale)
12.6789356007034,50.8216130154984,"9337","23130","Hohenstein-Ernstthal","54",Chemnitz
12.65579869321,48.2697974952386,"84543","4662",Winhöring,"54", 
12.6973247919444,49.367904525851,"93449","6784","Waldmünchen","55", 
12.7658038972031,52.2007261092258,"14822","9764","Brück","55", 
12.6545654203473,48.0817240142265,"84558","3209",Kirchweidach,"55", 
12.6911647162895,50.9477026250062,"9322","9550","Penig","55",Chemnitz
12.6552750465858,49.0929091992694,"94359","628",Loitzendorf,"55", 
12.6842210162837,51.037765458785,"4643","7556","Geithain","55", 
12.8229223210913,52.6127164385806,"14641","26761","Nauen","55",Berlin
12.7097225074283,48.4701495325717,"84326","4669",Falkenberg,"55", 
12.7637923818298,53.722184507149,"17139","11355","Malchin","55", 
12.6717100876386,50.6708873950217,"8118","4831","Hartenstein","55", 
12.7157445316043,48.658079265527,"94405","12527","Landau a.d.Isar","54", 
12.7228889848905,48.1502668275389,"84508","10028",Burgkirchen a.d.Alz,"54", 
12.668315043863,48.969106632206,"94360","2436","Mitterfels, Markt","55", 
12.6639354932549,50.6162264034196,"8301","5049",,,
12.6671234741463,49.2849920951992,"93494","2018",Waffenbrunn,"55", 
12.7184307798408,48.9150946667394,"94327","9660","Bogen","54", 
12.782248849138,54.4305103101784,"18374","3120",Zingst,"55", 
12.6741110037806,48.3896644632382,"84339","2090",Unterdietfurt,"55", 
12.7215355061006,50.8700500057038,"9212","24865","Limbach-Oberfrohna","54",Chemnitz
12.702004786241,50.7148446522172,"9376","11652","Oelsnitz/Erzgeb.","54",Chemnitz
12.6826454389755,50.5285082117073,"8324","2445",Bockau,"54", 
12.7523791574976,53.1512950710424,"16837","1730","Rheinsberg","55", 
12.6867932705347,48.1877844942168,"84556","2672",Kastl,"55", 
12.6869861266889,49.0011054063016,"94354","1718",Haselbach,"55", 
12.8030858076005,51.3884254147042,"4808","27018",Lossatal,"54", 
12.6947439150746,50.4344147795521,"8349","4549","Johanngeorgenstadt","54", 
12.7814924434385,52.7776043809939,"16833","6616",Fehrbellin,"55", 
12.6829421755711,48.1188638401347,"84553","978",Halsbach,"55", 
12.6932237124743,51.9174534575286,"6888","4391","Wittenberg, Lutherstadt","53", 
12.6734904782861,50.7427773825872,"9394","3821",Hohndorf,"54",Chemnitz
12.7022272556357,47.8698526664896,"83362","3115",Surberg,"55", 
12.730449843664,47.937250329004,"83329","6463","Waging a.See, Markt","55", 
12.6826872405705,49.2505510114987,"93497","2081",Willmering,"54", 
12.7195969181207,48.5610885241393,"94436","3623","Simbach, Markt","55", 
12.6996975820552,50.5967821988931,"8280","16941",,,
12.7641317543931,52.4209441640722,"14550","8193",Groß Kreutz (Havel),"55",Berlin
12.7292889617027,51.2860955023617,"4687","4085","Trebsen/Mulde","55",Leipzig/Halle (Saale)
12.7198101668677,48.8369210070195,"94342","4403",Straßkirchen,"55", 
12.745658852136,48.2423648938561,"84524","8328","Neuötting","54", 
12.7616660540154,53.3293163423886,"17248","2711",Rechlin,"55", 
12.708063187633,49.0738247029638,"94357","1750",Konzell,"55", 
12.7182203161469,47.9802428077763,"83373","1946",Taching a.See,"55", 
12.7179230988022,47.9018198994058,"83379","1472",Wonneberg,"55", 
12.7521774839592,48.7355877812691,"94522","6705","Wallersdorf, Markt","55", 
12.7996723770122,51.1307738010263,"4680","9253","Colditz","54", 
12.7033313917307,54.4214506072059,"18374","3120",Zingst,"55", 
12.7312816886969,48.948077935405,"94336","4269",Hunderdorf,"55", 
12.7317624326409,49.0268201557425,"94353","2207",Haibach,"55", 
12.7142588943475,48.2946455660132,"84571","2615",Reischach,"55", 
12.7401553747753,48.0467035159928,"84529","5870","Tittmoning","55", 
12.7010306965519,50.7589590960336,"9355","4170",Gersdorf,"54",Chemnitz
12.7351031149409,50.7874382502695,"9353","6283","Oberlungwitz","54",Chemnitz
12.7291120480756,48.3473189196737,"84335","2053",Mitterskirchen,"55", 
12.7359819213905,50.5608767389042,"8315","9195","Lauter-Bernsbach","54", 
12.7239009649643,49.1436214410249,"93499","1812",Zandt,"55", 
12.843800699068,53.2817503967235,"17252","4620","Mirow","55", 
12.752587390555,50.9645883258853,"9328","4763","Lunzenau","55",Chemnitz
12.7704799053473,50.6955813258347,"9366","12910","Stollberg/Erzgeb.","54",Chemnitz
12.7835823962694,50.518138526655,"8340","17960","Schwarzenberg/Erzgeb.","54", 
12.7969435667764,47.688316758057,"83458","1351",Schneizlreuth,"55", 
12.7569270035392,49.2222253123725,"93486","2309",Runding,"55", 
12.7760356885373,50.4713912308591,"8359","5783",Breitenbrunn/Erzgeb.,"55", 
12.7806351778087,54.1124330612717,"18465","3123","Tribsees","55", 
12.748445944809,50.6252703774429,"8294","9386","Lößnitz","54", 
12.7507332038181,48.4061735240662,"84307","12790","Eggenfelden","54", 
12.8601552301315,52.0699028492938,"14929","7599","Treuenbrietzen","55", 
12.7325638985439,50.888222925571,"9243","2259",Niederfrohna,"54",Chemnitz
12.7519323487462,49.2677394479433,"93495","2496",Weiding,"55", 
12.8168287526655,54.2670666919118,"18469","2105",Velgast,"55", 
12.7799874404386,53.8222156591902,"17154","1918","Neukalen","55", 
12.8452380753473,51.6187510512206,"4880","5580",Trossin,"55", 
12.8089965145821,51.8863678957207,"6895","9814","Zahna-Elster","55", 
12.8289152817292,51.0285302894668,"9306","18777",Seelitz,"55", 
12.7682845175093,47.7682132617667,"83334","4498",Inzell,"55", 
12.7436840121231,49.3247260473919,"93477","865",Gleißenberg,"55", 
12.751314106691,50.7584156100747,"9385","8718","Lugau/Erzgeb.","55",Chemnitz
12.76539970424,48.9822812568561,"94362","1727",Neukirchen,"55", 
12.7397361298129,48.526069903527,"84333","1233",Malgersdorf,"55", 
12.769499114407,49.1964424283147,"93466","2621",Chamerau,"55", 
12.7794034057428,48.2933251746491,"84567","2382",Erlbach,"55", 
12.7636876280818,49.0796659161149,"94371","1773",Rattenberg,"55", 
12.7897823482597,50.8136407512817,"9224","7713","Chemnitz","52",Chemnitz
12.762563635309,48.2072380057084,"84547","4049",Emmerting,"54", 
12.7576103127482,47.8266869063501,"83364","928","Teisendorf, Markt","55",Salzburg
12.8551826645222,54.1761236614721,"18461","4281","Franzburg","55", 
12.7746259190258,49.145743555871,"93468","2276",Miltach,"55", 
12.831241759769,51.511085318734,"4862","5190",Mockrehna,"55", 
12.8381437317592,52.5017471518718,"14669","6345","Ketzin/Havel","55",Berlin
12.802472016582,52.9119621791501,"16816","24358","Neuruppin","53", 
12.8189002141949,47.8549497760167,"83317","8267","Teisendorf, Markt","55",Salzburg
12.811923280419,48.355751189192,"84329","3743","Wurmannsquick, Markt","55", 
12.7600535626489,50.7282536502292,"9399","2678",Niederwürschnitz,"55",Chemnitz
12.8451061780684,48.6334199116278,"94428","6462","Eichendorf, Markt","55", 
12.764285721104,50.9003817294958,"9241","2198",Mühlau,"54",Chemnitz
12.8977891146866,54.0530685268331,"18513","3337",Gransebieth,"55", 
12.8346408163666,49.3095364438594,"93437","9044","Furth im Wald","54", 
12.7909313084359,48.1847809756383,"84561","2236",Mehring,"54", 
12.8228335967138,48.8110083199314,"94569","3038",Stephansposching,"55", 
12.8216357221607,48.5554817289568,"94424","6190","Arnstorf, Markt","55", 
12.8042150234278,50.922177497938,"9217","11255","Burgstädt","54",Chemnitz
12.7929356329952,48.873325615941,"94559","2501",Niederwinkling,"55", 
12.8219065056199,47.9493488736558,"83417","3117",Kirchanschöring,"55", 
12.8154082805407,48.1649460384435,"84489","17504","Burghausen","53", 
12.8311368452106,50.6513709529777,"8297","12654","Zwönitz","54", 
12.7954195304988,50.8827145412478,"9232","4536",Hartmannsdorf,"54",Chemnitz
12.8215872858424,49.1021255835981,"94267","2721",Prackenbach,"55", 
12.84625710595,47.7968340510394,"83454","4307",Anger,"55",Salzburg
12.8179125235961,49.2650476060673,"93473","1931",Arnschwang,"55", 
12.8474509725366,53.9133361145975,"17159","4557","Dargun","55", 
12.8109937895019,50.5759025623822,"8344","6303","Grünhain-Beierfeld","54", 
12.8221012785393,47.9037880912464,"83367","2294",Petting,"55", 
12.8113892534625,48.955292248996,"94366","632",Perasdorf,"55", 
12.8165274204789,48.7574281079019,"94563","1930",Otzing,"55", 
13.0874468688119,51.9641202863457,"14913","21726",Niedergörsdorf,"55", 
12.822748121907,47.9943491972179,"83413","4121",Fridolfing,"55", 
12.8207726522697,49.0041747457569,"94379","1528",Sankt Englmar,"55", 
12.8194049076026,48.4270594105206,"84332","3644",Hebertsfelden,"55", 
12.8994102619441,53.1093322987039,"16831","6175","Rheinsberg","55", 
12.866373061293,52.9875226497169,"16827","3007","Neuruppin","53", 
12.9504026448764,54.2825927227819,"18442","8375",Pantelitz,"55", 
12.9707685893157,51.8188763276955,"6917","14682","Jessen (Elster)","55", 
12.8163664157131,48.8457368652066,"94553","1410",Mariaposching,"55", 
12.8844339940984,52.8497648637046,"16818","8234",Fehrbellin,"55", 
12.8147170397099,49.1625958524565,"93476","1951",Blaibach,"55", 
12.8715390513168,47.5840072460833,"83486","1734",Ramsau b.Berchtesgaden,"55", 
12.8270608529562,50.7545588334459,"9387","5657",Jahnsdorf/Erzgeb.,"55",Chemnitz
12.947492509588,52.2273352801974,"14547","11763","Beelitz","55",Berlin
12.8402334988784,48.4931424092119,"84337","1955",Schönau,"55", 
12.8274803240299,52.6957352307608,"16818","8234",Fehrbellin,"55", 
12.839035915652,48.9263949671318,"94374","2769","Schwarzach, Markt","55", 
12.9247730883674,53.6754109643154,"17153","10034",Jürgenstorf,"55", 
12.8344379824708,48.7088864462563,"94562","1172",Oberpöring,"55", 
12.853926780209,48.2384852231045,"84533","6103",Haiming,"55", 
12.80268394875,50.833824556211,"9117","14687","Chemnitz","52",Chemnitz
12.8611979798008,47.7301566764516,"83435","16853","Bad Reichenhall, GKSt","54",Salzburg
12.9491893629972,51.5576395044542,"4860","20638",Dreiheide,"53", 
12.8847599711156,52.3835354559306,"14542","23286","Werder (Havel)","54",Berlin
12.83522929703,50.8617045157519,"9247","2957","Chemnitz","52",Chemnitz
12.8767224464556,49.0341260843313,"94262","2899",Kollnburg,"55", 
12.8790185123243,49.1703490523808,"93444","7150","Bad Kötzting","54", 
12.8320610878733,50.8231377346102,"9117","14687","Chemnitz","52",Chemnitz
12.864685710984,50.7697003978352,"9221","6840",Neukirchen/Erzgeb.,"54",Chemnitz
12.8631617466577,50.5152906444621,"8352","5547",Raschau-Markersbach,"54", 
12.8486463301322,50.7004138964132,"9380","6851","Thalheim/Erzgeb.","54",Chemnitz
12.8556305856836,50.910861872823,"9249","2483",Taura,"54",Chemnitz
12.8805622072398,50.9392920532702,"9236","3319",Claußnitz,"54",Chemnitz
12.863855693846,50.8863218190776,"9228","4207","Chemnitz","52",Chemnitz
12.8987352489922,48.3201567739759,"84367","7911","Tann, Markt","55", 
12.8862143597815,50.5790382798047,"9481","5363","Elterlein","54", 
13.0158231769748,51.7073561094263,"6925","7417","Annaburg","55", 
12.8856879209173,49.2345371994719,"93485","1942",Rimbach,"55", 
12.9627379400989,51.4540397564591,"4889","3582","Belgern-Schildau","54", 
12.8715222900302,48.8720743484136,"94560","3258",Offenberg,"54", 
12.8978115993031,47.7707082435562,"83451","5156",Piding,"54",Salzburg
12.8892825257592,48.4276481465605,"84389","2357",Postmünster,"55", 
12.8685114030321,50.8251696956803,"9116","18176","Chemnitz","52",Chemnitz
12.9009196539664,48.7832966538125,"94447","12225","Plattling","54", 
12.9155660375956,49.0909685047217,"94234","8057","Viechtach","54", 
12.8961956081966,48.7365931977243,"94527","2278",Aholming,"55", 
12.877507504393,48.6868592130416,"94574","1368",Wallerfing,"55", 
13.1562227193119,53.3822579873879,"17237","7729",Carpin,"55", 
13.0299984950491,52.7864580170235,"16766","7166","Kremmen","55",Berlin
12.9107591726149,48.9737187468317,"94250","935",Achslach,"55", 
12.9005279265109,47.9254571975114,"83410","6829","Laufen","54",Salzburg
12.937874179958,51.1762313128853,"4703","8898","Leisnig","54", 
12.9385748003646,52.32606195302,"14548","9973","Werder (Havel)","54",Berlin
12.8795575057534,49.2034578422265,"93479","1527",Grafenwiesen,"55", 
12.907541399976,48.9133536598271,"94505","4779",Bernried,"55", 
12.9863348034044,53.2385014699687,"17255","4182",Wustrow,"55", 
12.9192053671122,50.732601763153,"9235","6349",Burkhardtsdorf,"55",Chemnitz
12.9477364523784,50.4408060318729,"9484","2344","Oberwiesenthal, Kurort","55", 
12.9389494195812,53.5254794680341,"17219","2707",Möllenhagen,"55", 
12.9093217333919,50.8709639382837,"9114","11489","Chemnitz","52",Chemnitz
12.9153614715076,50.6245420466199,"9468","4953","Geyer","55", 
12.9115609033338,51.0733938161717,"9326","4611","Geringswalde","55", 
13.0349975852993,53.8527486275963,"17111","7742",Beggerow,"55", 
12.9119956299458,48.8562621289002,"94526","4151","Metten, Markt","54", 
12.9508874934609,48.4985759980131,"84378","3163",Dietersburg,"55", 
12.8855504112937,50.7073266490459,"9390","2105",Gornsdorf,"55",Chemnitz
12.990283795402,51.0057273573597,"9648","19762","Mittweida, Hochschulstadt","54",Chemnitz
12.928339276692,48.5818348803008,"94439","2898",Roßbach,"55", 
12.9645758311811,51.3012012166205,"4779","5509",Wermsdorf,"55", 
12.9343875748728,50.7682466772647,"9123","18318","Chemnitz","52",Chemnitz
12.8841380929523,50.7968503289722,"9122","9144","Chemnitz","52",Chemnitz
12.9373818627179,49.2981173193655,"93458","3438","Eschlkam, Markt","55", 
12.9812718838678,52.952127068686,"16835","5666","Lindow (Mark)","55", 
12.9272278961606,47.8197130500578,"83404","9536",Ainring,"54",Salzburg
12.9754497403905,48.8374130683063,"94469","31552","Deggendorf, GKSt","53", 
12.9280040237078,47.879637076772,"83416","5253",Saaldorf-Surheim,"55",Salzburg
12.9606243258139,50.9180367383684,"9244","7582",Lichtenau,"54",Chemnitz
12.8942495334155,50.8151987697271,"9119","13280","Chemnitz","52",Chemnitz
12.9022233140294,47.7100341468842,"83457","2868",Bayerisch Gmain,"54",Salzburg
12.984449067952,54.3742639642902,"18445","7184",Prohn,"55", 
12.9295218007397,50.5038636082243,"9474","4269",Crottendorf,"55", 
12.910573576334,50.6878849964356,"9392","2753",Auerbach,"55",Chemnitz
12.9441072811454,47.6621136272324,"83483","7421",Bischofswiesen,"54", 
12.9103346993023,50.8095786538186,"9120","11289","Chemnitz","52",Chemnitz
12.968203121327,51.1139977634334,"4746","7795","Hartha","55", 
12.910746125896,50.8468885968734,"9113","16056","Chemnitz","52",Chemnitz
13.0078215747272,52.4731524789903,"14476","13558","Potsdam","52",Berlin
12.9520859376945,50.7102298259788,"9423","4390",Gelenau/Erzgeb.,"54",Chemnitz
12.9619923926409,48.5441491831777,"84381","2437",Johanniskirchen,"55", 
13.024472131845,54.1864985302821,"18510","3574",Wittenhagen,"55", 
12.9576951099717,48.2391717627814,"84375","5241",Kirchdorf a.Inn,"54", 
12.9049256216476,50.8314152966356,"9112","16361","Chemnitz","52",Chemnitz
12.9334038363424,48.2533030341969,"84387","2327",Julbach,"54", 
12.930754467762,48.7016544623638,"94533","893",Buchhofen,"55", 
12.9576190624892,48.4414385251208,"84347","11696","Pfarrkirchen","54", 
12.9692696995657,52.5893043604216,"14656","10745",Brieselang,"54",Berlin
12.9600613497838,50.6454392758722,"9427","4937","Ehrenfriedersdorf","54", 
12.9380126613103,49.2016095056877,"93480","1957",Hohenwarth,"55", 
12.950835719088,50.6743051301966,"9419","5506","Thum","54",Chemnitz
13.0400070910212,52.6419789946272,"14621","8836",Schönwalde-Glien,"55",Berlin
12.9730356572561,53.322404951238,"17237","7729",Userin,"55", 
12.9856025010904,51.3821379654161,"4774","4601","Dahlen","55", 
12.9392052388027,50.7875050682347,"9125","9132","Chemnitz","52",Chemnitz
12.9492542461459,50.5664117321669,"9487","2551","Schlettau","55", 
12.9982498091645,48.6825772939286,"94486","11577","Osterhofen","55", 
13.053803016829,51.2371388018922,"4769","7997","Mügeln","55", 
13.0020669022376,47.5798146679665,"83471","12968",Schönau a.Königssee,"54", 
12.9243122372395,50.8350548213298,"9111","10338","Chemnitz","52",Chemnitz
12.9886648794798,49.1363011323601,"93471","1998",Arnbruck,"55", 
12.9799999604563,50.4953535702613,"9465","6878",Sehmatal,"54", 
13.0012226062137,51.5063417782793,"4861","2297","Torgau","53", 
12.9396400274509,50.8173156407444,"9126","20923","Chemnitz","52",Chemnitz
13.0044533617597,48.3888488791397,"84371","5250","Triftern, Markt","55", 
12.991070755577,54.4485469476707,"18445","7184",,,
13.0010611518577,49.2552576442873,"93453","3834","Neukirchen b.Hl.Blut, Markt","55", 
13.069945633785,53.3407985762483,"17235","20435","Neustrelitz","53", 
12.9657916172514,50.8641210654366,"9131","12407","Chemnitz","52",Chemnitz
12.9665370054135,48.7600165030908,"94554","2165",Moos,"55", 
12.9501549436712,50.8373733229573,"9130","21097","Chemnitz","52",Chemnitz
12.968084252736,49.0031989121131,"94265","1755",Patersdorf,"55", 
12.9999541065598,48.9698848346735,"94239","5346",Zachenberg,"55", 
13.0860641314997,51.5731656117541,"4886","6522",Beilrode,"55", 
13.0264734534299,52.4271767049956,"14469","24882","Potsdam","52",Berlin
12.962095217953,52.4065527223356,"14476","13558","Potsdam","52",Berlin
13.1386290414236,52.9860093774429,"16775","17346","Gransee","55", 
12.9750466313138,47.8452003098525,"83395","15796","Freilassing","54",Salzburg
13.0108279241088,49.02997082715,"94244","5053","Teisnach, Markt","54", 
13.0155992217566,48.2893078680207,"84359","9643","Simbach a.Inn","54", 
12.9864479705625,48.9090170426476,"94539","2793",Grafling,"55", 
12.983233375281,50.8154586873157,"9127","18560","Chemnitz","52",Chemnitz
13.0281210788521,53.9198031752851,"17109","11750","Demmin, Hansestadt","54", 
13.0102198004096,50.6188083884841,"9488","3564",Thermalbad Wiesenbad,"55", 
13.0110123105269,48.3419766433268,"84384","2051",Wittibreut,"55", 
13.2045363291713,52.1002159741978,"14947","6559",Nuthe-Urstromtal,"55", 
13.0021297923936,52.2766762244978,"14554","3946",Seddiner See,"55",Berlin
13.0357042999337,51.0740742117019,"4736","9403","Waldheim","55", 
13.1056590483431,53.6581077153965,"17091","6504",Wildberg,"55", 
12.9938374540889,49.193129011882,"93474","2537",Arrach,"55", 
13.1282729550658,54.0726337628552,"18516","4110",Süderholz,"55", 
13.0056541004468,50.7438525640877,"9439","3920",Amtsberg,"55",Chemnitz
13.0343455202115,49.1027856476125,"94256","2359",Drachselsried,"55", 
13.0496516078828,54.1190475582601,"18507","10114","Grimmen","54", 
13.0766461547371,53.5105262754457,"17217","4489","Penzlin","55", 
13.0576096905738,52.2936577240628,"14552","11686",Michendorf,"54",Berlin
13.0548498392041,50.5772777837284,"9456","24701",Mildenau,"55", 
13.0207434124162,50.6874156484268,"9430","5681",Drebach,"55",Chemnitz
13.0061648802954,52.3816926624222,"14471","17443","Potsdam","52",Berlin
13.0174537825082,50.8668233961381,"9577","5091",Niederwiesa,"54",Chemnitz
13.1216696460295,52.6931063154037,"16727","21896",Oberkrämer,"55",Berlin
13.0184082129684,50.8146739349333,"9128","4269","Chemnitz","52",Chemnitz
13.0751014290156,48.5780034514522,"94501","8321",Aldersbach,"55", 
13.0677583908451,48.4459445699166,"84364","5522","Bad Birnbach, Markt","55", 
13.1343455168739,50.9931565212162,"9661","17661","Hainichen","55",Chemnitz
13.1651783580544,53.991510847197,"17121","6464",Sassen-Trantow,"55", 
13.0747835336863,50.9124734102934,"9669","15076","Frankenberg/Sa.","54",Chemnitz
13.0712144622412,52.5122748315956,"14624","8650",Dallgow-Döberitz,"54",Berlin
13.0600793366523,48.6527934299937,"94550","3136",Künzing,"55", 
13.0516631158257,54.3003124529784,"18437","16187","Stralsund, Hansestadt","53", 
13.1261137536116,51.1417787770081,"4720","28916","Döbeln","53", 
13.0561910120654,49.0426848240771,"94255","1650",Böbrach,"55", 
13.0265745993144,48.7669454495022,"94557","1805",Niederalteich,"54", 
13.0441953192572,47.6830853766072,"83487","1721","Marktschellenberg, Markt","55",Salzburg
13.0817380301813,52.5738415095809,"14612","40172","Falkensee","53",Berlin
13.0577592769172,48.5206492152139,"84385","2388",Egglham,"55", 
13.0742546461871,48.9153692916754,"94253","3194",Bischofsmais,"55", 
13.0501704864262,52.3703462763531,"14473","11335","Potsdam","52",Berlin
13.0570220033336,48.848791281241,"94571","1424",Schaufling,"55", 
13.0462867101806,50.5282332544332,"9471","4800",Königswalde,"55", 
13.0532271521859,49.199064895072,"93462","2711","Lam, Markt","55", 
13.0754436975991,50.654662449902,"9429","4059","Wolkenstein","55", 
13.0966828904332,48.716822397672,"94577","3809","Winzer, Markt","55", 
13.0571709376337,50.7472202508806,"9405","10872","Zschopau","54",Chemnitz
13.0752643600006,48.7721858874196,"94491","7104","Hengersberg, Markt","54", 
13.0189041214889,47.6913595685143,"83487","1721",,,
13.1178924419552,50.8047199195213,"9573","9330",Leubsdorf,"55",Chemnitz
13.1225845685577,51.3384547817527,"4758","21716",Liebschützberg,"55", 
13.1200553502099,51.4581701608473,"4874","4716","Belgern-Schildau","54", 
13.2051572917696,53.1565193527356,"16798","6178","Fürstenberg/Havel","55", 
13.0733462492805,48.3188839726339,"94166","1417",Stubenberg,"55", 
13.0863941485783,50.8557248765279,"9557","11523","Flöha","54",Chemnitz
13.1310617963534,51.200421726492,"4749","3967",Ostrau,"55", 
13.081706699071,50.6943275197057,"9432","2987",Großolbersdorf,"55",Chemnitz
13.0665250664183,54.328646063169,"18435","25547","Stralsund, Hansestadt","53", 
13.0670985361928,52.40305309615,"14467","13113","Potsdam","52",Berlin
13.1080192435089,49.1599853898089,"93470","1976",Lohberg,"55", 
13.106645557706,49.0767573617764,"94249","3269","Bodenmais, Markt","55", 
13.1223244928149,48.969937276024,"94209","10837","Regen","54", 
13.1254420422763,52.3149471144829,"14558","8601",Nuthetal,"54",Berlin
13.2200151145907,51.7379454150283,"4916","13189","Herzberg (Elster)","54", 
13.0728648094182,50.7730749811223,"9437","1687",Gornau/Erzgeb.,"54",Chemnitz
13.0962962476227,48.8090472090649,"94530","2071",Auerbach,"55", 
13.1094594423633,50.621196512649,"9518","3647",Großrückerswalde,"55", 
13.1353167617225,50.5349359938836,"9477","2895","Jöhstadt","55", 
13.1026865497351,54.5484113328476,"18565","994",Insel Hiddensee,"55", 
13.0929527305576,52.3659111064344,"14478","24831","Potsdam","52",Berlin
13.1231349955598,48.3138117734072,"94140","1821",Ering,"55", 
13.1042653440146,52.3936608090045,"14482","22193","Potsdam","52",Berlin
13.1126395823024,54.2788664002379,"18439","14996","Stralsund, Hansestadt","53", 
13.1516343094241,52.0894286070452,"14943","20283","Luckenwalde","53", 
13.1245637261533,48.3696950999449,"94149","1957","Kößlarn, Markt","55", 
13.1053320390342,50.736076623131,"9434","1549","Zschopau","54",Chemnitz
13.1757002801255,51.0784797645335,"4741","7967","Roßwein","55", 
13.2164110888875,52.2167261057815,"14959","9258","Trebbin","55",Berlin
13.2046437886475,54.1885428134127,"18519","5255",Sundhagen,"55", 
13.1448484384021,48.5025292317405,"94542","2559",Haarbach,"55", 
13.1624264548729,50.7684842026205,"9579","3706",Grünhainichen,"55",Chemnitz
13.1423055847843,48.8536850181858,"94551","2728",Lalling,"55", 
13.1756122658956,53.5645475640255,"17039","8939",Blankenhof,"55", 
13.1439921087149,52.4197393813963,"14109","10049","Berlin","51",Berlin
13.1265470340955,48.4133879071574,"94137","1630",Bayerbach,"55", 
13.1804515967109,48.6167942633795,"94474","15913","Vilshofen an der Donau","54", 
13.1342810359909,50.7276257844173,"9437","1687",Börnichen/Erzgeb.,"55",Chemnitz
13.1525338762178,49.0267921444649,"94264","1905",Langdorf,"55", 
13.1608786733148,48.7222021104908,"94547","2054",Iggensbach,"55", 
